호선,통행일자,역명,구분,이용인원
1,2022-10-20,인천대입구,승차,8995
1,2022-10-20,인천대입구,하차,8702
1,2022-10-21,인천대입구,승차,8659
1,2022-10-21,인천대입구,하차,8247
1,2022-10-22,인천대입구,승차,5673
1,2022-10-22,인천대입구,하차,5628
1,2022-10-23,인천대입구,승차,3761
1,2022-10-23,인천대입구,하차,3941
1,2022-10-24,인천대입구,승차,8192
1,2022-10-24,인천대입구,하차,8283
1,2022-10-25,인천대입구,승차,8307
1,2022-10-25,인천대입구,하차,8253
1,2022-10-26,인천대입구,승차,8890
1,2022-10-26,인천대입구,하차,8789
1,2022-10-27,인천대입구,승차,8839
1,2022-10-27,인천대입구,하차,8652
1,2022-10-28,인천대입구,승차,8777
1,2022-10-28,인천대입구,하차,8150
1,2022-10-29,인천대입구,승차,6355
1,2022-10-29,인천대입구,하차,6600
1,2022-10-30,인천대입구,승차,3772
1,2022-10-30,인천대입구,하차,4319
1,2022-10-31,인천대입구,승차,8273
1,2022-10-31,인천대입구,하차,8607
1,2022-11-01,인천대입구,승차,8790
1,2022-11-01,인천대입구,하차,8662
1,2022-11-02,인천대입구,승차,8913
1,2022-11-02,인천대입구,하차,8847
1,2022-11-03,인천대입구,승차,8626
1,2022-11-03,인천대입구,하차,8607
1,2022-11-04,인천대입구,승차,9032
1,2022-11-04,인천대입구,하차,8552
1,2022-11-05,인천대입구,승차,5560
1,2022-11-05,인천대입구,하차,5401
1,2022-11-06,인천대입구,승차,3983
1,2022-11-06,인천대입구,하차,4554
1,2022-11-07,인천대입구,승차,8416
1,2022-11-07,인천대입구,하차,8454
1,2022-11-08,인천대입구,승차,8640
1,2022-11-08,인천대입구,하차,8699
1,2022-11-09,인천대입구,승차,8942
1,2022-11-09,인천대입구,하차,8919
1,2022-11-10,인천대입구,승차,8887
1,2022-11-10,인천대입구,하차,8722
1,2022-11-11,인천대입구,승차,8394
1,2022-11-11,인천대입구,하차,8107
1,2022-11-12,인천대입구,승차,5234
1,2022-11-12,인천대입구,하차,5316
1,2022-11-13,인천대입구,승차,3879
1,2022-11-13,인천대입구,하차,4336
1,2022-11-14,인천대입구,승차,8579
1,2022-11-14,인천대입구,하차,8666
1,2022-11-15,인천대입구,승차,8527
1,2022-11-15,인천대입구,하차,8530
1,2022-11-16,인천대입구,승차,8967
1,2022-11-16,인천대입구,하차,9048
1,2022-11-17,인천대입구,승차,8930
1,2022-11-17,인천대입구,하차,8920
1,2022-11-18,인천대입구,승차,9006
1,2022-11-18,인천대입구,하차,8586
1,2022-11-19,인천대입구,승차,5737
1,2022-11-19,인천대입구,하차,5764
1,2022-11-20,인천대입구,승차,4063
1,2022-11-20,인천대입구,하차,4423
1,2022-11-21,인천대입구,승차,8298
1,2022-11-21,인천대입구,하차,8532
1,2022-11-22,인천대입구,승차,8487
1,2022-11-22,인천대입구,하차,8565
1,2022-11-23,인천대입구,승차,8864
1,2022-11-23,인천대입구,하차,8696
1,2022-11-24,인천대입구,승차,10095
1,2022-11-24,인천대입구,하차,9830
1,2022-11-25,인천대입구,승차,8481
1,2022-11-25,인천대입구,하차,8232
1,2022-11-26,인천대입구,승차,5636
1,2022-11-26,인천대입구,하차,5425
1,2022-11-27,인천대입구,승차,3811
1,2022-11-27,인천대입구,하차,4244
1,2022-11-28,인천대입구,승차,7827
1,2022-11-28,인천대입구,하차,8200
1,2022-11-29,인천대입구,승차,8866
1,2022-11-29,인천대입구,하차,8569
1,2022-11-30,인천대입구,승차,8528
1,2022-11-30,인천대입구,하차,8524
1,2022-12-01,인천대입구,승차,8369
1,2022-12-01,인천대입구,하차,8227
1,2022-12-02,인천대입구,승차,8295
1,2022-12-02,인천대입구,하차,8082
1,2022-12-03,인천대입구,승차,5465
1,2022-12-03,인천대입구,하차,5369
1,2022-12-04,인천대입구,승차,3528
1,2022-12-04,인천대입구,하차,3971
1,2022-12-05,인천대입구,승차,8562
1,2022-12-05,인천대입구,하차,8700
1,2022-12-06,인천대입구,승차,8453
1,2022-12-06,인천대입구,하차,8269
1,2022-12-07,인천대입구,승차,8498
1,2022-12-07,인천대입구,하차,8521
1,2022-12-08,인천대입구,승차,8428
1,2022-12-08,인천대입구,하차,8362
1,2022-12-09,인천대입구,승차,8252
1,2022-12-09,인천대입구,하차,7976
1,2022-12-10,인천대입구,승차,5265
1,2022-12-10,인천대입구,하차,5546
1,2022-12-11,인천대입구,승차,3490
1,2022-12-11,인천대입구,하차,3854
1,2022-12-12,인천대입구,승차,7951
1,2022-12-12,인천대입구,하차,8011
1,2022-12-13,인천대입구,승차,8384
1,2022-12-13,인천대입구,하차,8353
1,2022-12-14,인천대입구,승차,8477
1,2022-12-14,인천대입구,하차,8300
1,2022-12-15,인천대입구,승차,7919
1,2022-12-15,인천대입구,하차,7964
1,2022-12-16,인천대입구,승차,7939
1,2022-12-16,인천대입구,하차,8094
1,2022-12-17,인천대입구,승차,6251
1,2022-12-17,인천대입구,하차,6384
1,2022-12-18,인천대입구,승차,3867
1,2022-12-18,인천대입구,하차,4219
1,2022-12-19,인천대입구,승차,6858
1,2022-12-19,인천대입구,하차,6957
1,2022-12-20,인천대입구,승차,7047
1,2022-12-20,인천대입구,하차,6947
1,2022-12-21,인천대입구,승차,7380
1,2022-12-21,인천대입구,하차,7506
1,2022-12-22,인천대입구,승차,6754
1,2022-12-22,인천대입구,하차,7050
1,2022-12-23,인천대입구,승차,6336
1,2022-12-23,인천대입구,하차,6576
1,2022-12-24,인천대입구,승차,5327
1,2022-12-24,인천대입구,하차,5535
1,2022-12-25,인천대입구,승차,4080
1,2022-12-25,인천대입구,하차,4398
1,2022-12-26,인천대입구,승차,6164
1,2022-12-26,인천대입구,하차,6336
1,2022-12-27,인천대입구,승차,6240
1,2022-12-27,인천대입구,하차,6402
1,2022-12-28,인천대입구,승차,6210
1,2022-12-28,인천대입구,하차,6436
1,2022-12-29,인천대입구,승차,6243
1,2022-12-29,인천대입구,하차,6408
1,2022-12-30,인천대입구,승차,6166
1,2022-12-30,인천대입구,하차,6326
1,2022-12-31,인천대입구,승차,4620
1,2022-12-31,인천대입구,하차,4834
1,2023-01-01,인천대입구,승차,3053
1,2023-01-01,인천대입구,하차,3301
1,2023-01-02,인천대입구,승차,5712
1,2023-01-02,인천대입구,하차,5912
1,2023-01-03,인천대입구,승차,5862
1,2023-01-03,인천대입구,하차,5981
1,2023-01-04,인천대입구,승차,6022
1,2023-01-04,인천대입구,하차,6170
1,2023-01-05,인천대입구,승차,6085
1,2023-01-05,인천대입구,하차,6310
1,2023-01-06,인천대입구,승차,6406
1,2023-01-06,인천대입구,하차,6524
1,2023-01-07,인천대입구,승차,4948
1,2023-01-07,인천대입구,하차,4988
1,2023-01-08,인천대입구,승차,3221
1,2023-01-08,인천대입구,하차,3499
1,2023-01-09,인천대입구,승차,6212
1,2023-01-09,인천대입구,하차,6446
1,2023-01-10,인천대입구,승차,6260
1,2023-01-10,인천대입구,하차,6274
1,2023-01-11,인천대입구,승차,6486
1,2023-01-11,인천대입구,하차,6506
1,2023-01-12,인천대입구,승차,6308
1,2023-01-12,인천대입구,하차,6288
1,2023-01-13,인천대입구,승차,6219
1,2023-01-13,인천대입구,하차,6312
1,2023-01-14,인천대입구,승차,4575
1,2023-01-14,인천대입구,하차,4775
1,2023-01-15,인천대입구,승차,3208
1,2023-01-15,인천대입구,하차,3365
1,2023-01-16,인천대입구,승차,6029
1,2023-01-16,인천대입구,하차,6077
1,2023-01-17,인천대입구,승차,6318
1,2023-01-17,인천대입구,하차,6375
1,2023-01-18,인천대입구,승차,6214
1,2023-01-18,인천대입구,하차,6221
1,2023-01-19,인천대입구,승차,6123
1,2023-01-19,인천대입구,하차,6196
1,2023-01-20,인천대입구,승차,5897
1,2023-01-20,인천대입구,하차,5755
1,2023-01-21,인천대입구,승차,2436
1,2023-01-21,인천대입구,하차,2315
1,2023-01-22,인천대입구,승차,1657
1,2023-01-22,인천대입구,하차,1708
1,2023-01-23,인천대입구,승차,2451
1,2023-01-23,인천대입구,하차,2796
1,2023-01-24,인천대입구,승차,2221
1,2023-01-24,인천대입구,하차,2599
1,2023-01-25,인천대입구,승차,5163
1,2023-01-25,인천대입구,하차,5321
1,2023-01-26,인천대입구,승차,6991
1,2023-01-26,인천대입구,하차,7044
1,2023-01-27,인천대입구,승차,6478
1,2023-01-27,인천대입구,하차,6563
1,2023-01-28,인천대입구,승차,4990
1,2023-01-28,인천대입구,하차,5056
1,2023-01-29,인천대입구,승차,3565
1,2023-01-29,인천대입구,하차,3672
1,2023-01-30,인천대입구,승차,5878
1,2023-01-30,인천대입구,하차,6106
1,2023-01-31,인천대입구,승차,5960
1,2023-01-31,인천대입구,하차,6086
1,2023-02-01,인천대입구,승차,6163
1,2023-02-01,인천대입구,하차,6137
1,2023-02-02,인천대입구,승차,6044
1,2023-02-02,인천대입구,하차,6182
1,2023-02-03,인천대입구,승차,6305
1,2023-02-03,인천대입구,하차,6430
1,2023-02-04,인천대입구,승차,5149
1,2023-02-04,인천대입구,하차,5234
1,2023-02-05,인천대입구,승차,3407
1,2023-02-05,인천대입구,하차,3571
1,2023-02-06,인천대입구,승차,5876
1,2023-02-06,인천대입구,하차,6035
1,2023-02-07,인천대입구,승차,5935
1,2023-02-07,인천대입구,하차,6095
1,2023-02-08,인천대입구,승차,6216
1,2023-02-08,인천대입구,하차,6293
1,2023-02-09,인천대입구,승차,6176
1,2023-02-09,인천대입구,하차,6199
1,2023-02-10,인천대입구,승차,6475
1,2023-02-10,인천대입구,하차,6546
1,2023-02-11,인천대입구,승차,4900
1,2023-02-11,인천대입구,하차,4975
1,2023-02-12,인천대입구,승차,3886
1,2023-02-12,인천대입구,하차,4104
1,2023-02-13,인천대입구,승차,6416
1,2023-02-13,인천대입구,하차,6481
1,2023-02-14,인천대입구,승차,6773
1,2023-02-14,인천대입구,하차,6873
1,2023-02-15,인천대입구,승차,6713
1,2023-02-15,인천대입구,하차,6630
1,2023-02-16,인천대입구,승차,6286
1,2023-02-16,인천대입구,하차,6424
1,2023-02-17,인천대입구,승차,7280
1,2023-02-17,인천대입구,하차,7788
1,2023-02-18,인천대입구,승차,5005
1,2023-02-18,인천대입구,하차,5139
1,2023-02-19,인천대입구,승차,3551
1,2023-02-19,인천대입구,하차,3702
1,2023-02-20,인천대입구,승차,6038
1,2023-02-20,인천대입구,하차,6105
1,2023-02-21,인천대입구,승차,5983
1,2023-02-21,인천대입구,하차,6872
1,2023-02-22,인천대입구,승차,6100
1,2023-02-22,인천대입구,하차,6843
1,2023-02-23,인천대입구,승차,7786
1,2023-02-23,인천대입구,하차,7166
1,2023-02-24,인천대입구,승차,6956
1,2023-02-24,인천대입구,하차,6608
1,2023-02-25,인천대입구,승차,4893
1,2023-02-25,인천대입구,하차,5033
1,2023-02-26,인천대입구,승차,3489
1,2023-02-26,인천대입구,하차,3705
1,2023-02-27,인천대입구,승차,6016
1,2023-02-27,인천대입구,하차,6146
1,2023-02-28,인천대입구,승차,6241
1,2023-02-28,인천대입구,하차,6418
1,2023-03-01,인천대입구,승차,4329
1,2023-03-01,인천대입구,하차,4872
1,2023-03-02,인천대입구,승차,9507
1,2023-03-02,인천대입구,하차,9443
1,2023-03-03,인천대입구,승차,9081
1,2023-03-03,인천대입구,하차,8767
1,2023-03-04,인천대입구,승차,5442
1,2023-03-04,인천대입구,하차,5498
1,2023-03-05,인천대입구,승차,3748
1,2023-03-05,인천대입구,하차,4240
1,2023-03-06,인천대입구,승차,9523
1,2023-03-06,인천대입구,하차,9780
1,2023-03-07,인천대입구,승차,9783
1,2023-03-07,인천대입구,하차,9667
1,2023-03-08,인천대입구,승차,9601
1,2023-03-08,인천대입구,하차,9694
1,2023-03-09,인천대입구,승차,9778
1,2023-03-09,인천대입구,하차,9612
1,2023-03-10,인천대입구,승차,9372
1,2023-03-10,인천대입구,하차,9081
1,2023-03-11,인천대입구,승차,5649
1,2023-03-11,인천대입구,하차,5381
1,2023-03-12,인천대입구,승차,3689
1,2023-03-12,인천대입구,하차,4285
1,2023-03-13,인천대입구,승차,9423
1,2023-03-13,인천대입구,하차,9582
1,2023-03-14,인천대입구,승차,9551
1,2023-03-14,인천대입구,하차,9526
1,2023-03-15,인천대입구,승차,9591
1,2023-03-15,인천대입구,하차,9525
1,2023-03-16,인천대입구,승차,9822
1,2023-03-16,인천대입구,하차,9623
1,2023-03-17,인천대입구,승차,9125
1,2023-03-17,인천대입구,하차,8840
1,2023-03-18,인천대입구,승차,5474
1,2023-03-18,인천대입구,하차,5475
1,2023-03-19,인천대입구,승차,3796
1,2023-03-19,인천대입구,하차,4404
1,2023-03-20,인천대입구,승차,9433
1,2023-03-20,인천대입구,하차,9649
1,2023-03-21,인천대입구,승차,9903
1,2023-03-21,인천대입구,하차,9769
1,2023-03-22,인천대입구,승차,9832
1,2023-03-22,인천대입구,하차,9699
1,2023-03-23,인천대입구,승차,9880
1,2023-03-23,인천대입구,하차,9690
1,2023-03-24,인천대입구,승차,9357
1,2023-03-24,인천대입구,하차,8895
1,2023-03-25,인천대입구,승차,5832
1,2023-03-25,인천대입구,하차,5788
1,2023-03-26,인천대입구,승차,3901
1,2023-03-26,인천대입구,하차,4423
1,2023-03-27,인천대입구,승차,9080
1,2023-03-27,인천대입구,하차,9484
1,2023-03-28,인천대입구,승차,9918
1,2023-03-28,인천대입구,하차,9592
1,2023-03-29,인천대입구,승차,9576
1,2023-03-29,인천대입구,하차,9410
1,2023-03-30,인천대입구,승차,10196
1,2023-03-30,인천대입구,하차,9983
1,2023-03-31,인천대입구,승차,9383
1,2023-03-31,인천대입구,하차,9194
1,2023-04-01,인천대입구,승차,6450
1,2023-04-01,인천대입구,하차,6402
1,2023-04-02,인천대입구,승차,4936
1,2023-04-02,인천대입구,하차,5281
1,2023-04-03,인천대입구,승차,9303
1,2023-04-03,인천대입구,하차,9406
1,2023-04-04,인천대입구,승차,9289
1,2023-04-04,인천대입구,하차,9345
1,2023-04-05,인천대입구,승차,8845
1,2023-04-05,인천대입구,하차,8903
1,2023-04-06,인천대입구,승차,9280
1,2023-04-06,인천대입구,하차,9202
1,2023-04-07,인천대입구,승차,8828
1,2023-04-07,인천대입구,하차,8351
1,2023-04-08,인천대입구,승차,5573
1,2023-04-08,인천대입구,하차,5538
1,2023-04-09,인천대입구,승차,4026
1,2023-04-09,인천대입구,하차,4373
1,2023-04-10,인천대입구,승차,9166
1,2023-04-10,인천대입구,하차,9320
1,2023-04-11,인천대입구,승차,9119
1,2023-04-11,인천대입구,하차,9038
1,2023-04-12,인천대입구,승차,9356
1,2023-04-12,인천대입구,하차,9368
1,2023-04-13,인천대입구,승차,9462
1,2023-04-13,인천대입구,하차,9182
1,2023-04-14,인천대입구,승차,9300
1,2023-04-14,인천대입구,하차,9202
1,2023-04-15,인천대입구,승차,5193
1,2023-04-15,인천대입구,하차,5550
1,2023-04-16,인천대입구,승차,3950
1,2023-04-16,인천대입구,하차,4482
1,2023-04-17,인천대입구,승차,9124
1,2023-04-17,인천대입구,하차,9172
1,2023-04-18,인천대입구,승차,9258
1,2023-04-18,인천대입구,하차,9025
1,2023-04-19,인천대입구,승차,9342
1,2023-04-19,인천대입구,하차,9135
1,2023-04-20,인천대입구,승차,9100
1,2023-04-20,인천대입구,하차,8771
1,2023-04-21,인천대입구,승차,8536
1,2023-04-21,인천대입구,하차,8355
1,2023-04-22,인천대입구,승차,6150
1,2023-04-22,인천대입구,하차,6263
1,2023-04-23,인천대입구,승차,3496
1,2023-04-23,인천대입구,하차,3905
1,2023-04-24,인천대입구,승차,8987
1,2023-04-24,인천대입구,하차,8822
1,2023-04-25,인천대입구,승차,8996
1,2023-04-25,인천대입구,하차,8854
1,2023-04-26,인천대입구,승차,9509
1,2023-04-26,인천대입구,하차,9344
1,2023-04-27,인천대입구,승차,9511
1,2023-04-27,인천대입구,하차,9397
1,2023-04-28,인천대입구,승차,9222
1,2023-04-28,인천대입구,하차,8865
1,2023-04-29,인천대입구,승차,5195
1,2023-04-29,인천대입구,하차,5171
1,2023-04-30,인천대입구,승차,4402
1,2023-04-30,인천대입구,하차,4955
1,2023-05-01,인천대입구,승차,7723
1,2023-05-01,인천대입구,하차,7889
1,2023-05-02,인천대입구,승차,9890
1,2023-05-02,인천대입구,하차,9868
1,2023-05-03,인천대입구,승차,9723
1,2023-05-03,인천대입구,하차,9762
1,2023-05-04,인천대입구,승차,10241
1,2023-05-04,인천대입구,하차,9898
1,2023-05-05,인천대입구,승차,4322
1,2023-05-05,인천대입구,하차,4051
1,2023-05-06,인천대입구,승차,4211
1,2023-05-06,인천대입구,하차,4291
1,2023-05-07,인천대입구,승차,3714
1,2023-05-07,인천대입구,하차,4565
1,2023-05-08,인천대입구,승차,9153
1,2023-05-08,인천대입구,하차,9491
1,2023-05-09,인천대입구,승차,9849
1,2023-05-09,인천대입구,하차,10208
1,2023-05-10,인천대입구,승차,10355
1,2023-05-10,인천대입구,하차,11031
1,2023-05-11,인천대입구,승차,10096
1,2023-05-11,인천대입구,하차,10207
1,2023-05-12,인천대입구,승차,9529
1,2023-05-12,인천대입구,하차,9066
1,2023-05-13,인천대입구,승차,7552
1,2023-05-13,인천대입구,하차,7373
1,2023-05-14,인천대입구,승차,4110
1,2023-05-14,인천대입구,하차,4648
1,2023-05-15,인천대입구,승차,9123
1,2023-05-15,인천대입구,하차,9407
1,2023-05-16,인천대입구,승차,9476
1,2023-05-16,인천대입구,하차,9495
1,2023-05-17,인천대입구,승차,9965
1,2023-05-17,인천대입구,하차,9813
1,2023-05-18,인천대입구,승차,9524
1,2023-05-18,인천대입구,하차,9394
